,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
104,"frozenset({'sex_Male', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.536779324055666,0.7693836978131213,0.46322067594433397,0.8629629629629629,1.121628864006125,1.0,0.050231414692757936,1.6828757186610062,0.2340989887454179,0.5495283018867924,0.4057790549169857,0.7325150732127476
418,"frozenset({'restecg_normal', 'age_40-60'})",frozenset({'oldpeak_Mild'}),0.35785288270377735,0.7952286282306164,0.3081510934393638,0.861111111111111,1.082847222222222,1.0,0.02357623641846729,1.4743538767395616,0.119145111355238,0.36470588235294116,0.3217367853290179,0.6243055555555554
749,"frozenset({'thalch_Normal', 'fbs_False', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.3856858846918489,0.7693836978131213,0.3320079522862823,0.8608247422680413,1.118849729614534,1.0,0.03526752012774248,1.657020837935351,0.17291630331569866,0.40338164251207737,0.3965072875933168,0.6461746450358294
266,"frozenset({'fbs_False', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.49304174950298213,0.7693836978131213,0.42147117296222664,0.8548387096774193,1.1110694340251728,1.0,0.04213288855337155,1.58869008173183,0.19718830928597825,0.5011820330969268,0.3705506117908782,0.7013211636242394
454,"frozenset({'sex_Male', 'fbs_False', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.44930417495029823,0.7693836978131213,0.3836978131212724,0.8539823008849557,1.1099563238892318,1.0,0.03801050555513835,1.5793722513404418,0.17988814275827236,0.4595238095238095,0.36683704607873036,0.6763451556104365
638,"frozenset({'sex_Male', 'thalch_Normal', 'exang_True'})",frozenset({'fbs_False'}),0.415506958250497,0.7912524850894632,0.3538767395626243,0.8516746411483255,1.0763626746171049,1.0,0.025105826274954668,1.4073622779452328,0.12137888863410543,0.41491841491841497,0.2894508999772163,0.6494554110264241
320,"frozenset({'oldpeak_Mild', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.4552683896620278,0.7693836978131213,0.38767395626242546,0.8515283842794761,1.1067668663890864,1.0,0.03739787912682946,1.5532686235528015,0.17709152161706893,0.4631828978622327,0.35619635597048666,0.6777021766358621
552,"frozenset({'sex_Male', 'oldpeak_Mild', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.4095427435387674,0.7693836978131213,0.34791252485089463,0.8495145631067961,1.1041494192318304,1.0,0.03281701441450696,1.5324825242095803,0.15974987974987961,0.4186602870813397,0.3474640107130897,0.6508554727678684
382,"frozenset({'thalch_Normal', 'exang_True'})",frozenset({'fbs_False'}),0.4552683896620278,0.7912524850894632,0.3856858846918489,0.8471615720524017,1.0706589717144674,1.0,0.02545363998909128,1.3658051689860833,0.12115283317029113,0.4480369515011547,0.2678311499272197,0.667299378991025
806,"frozenset({'sex_Male', 'exang_True', 'cp_asymptomatic', 'thalch_Normal'})",frozenset({'fbs_False'}),0.36182902584493043,0.7912524850894632,0.3061630218687873,0.8461538461538461,1.069385388480866,1.0,0.019864905991486492,1.356858846918489,0.10167091475502701,0.3615023474178404,0.26300366300366296,0.6165442597603401
762,"frozenset({'oldpeak_Mild', 'fbs_False', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.3757455268389662,0.7693836978131213,0.31610337972166996,0.8412698412698412,1.0934334112628685,1.0,0.02701089684556668,1.4528827037773346,0.13688258622761648,0.38129496402877694,0.31171319102353523,0.6260612772240679
751,"frozenset({'thalch_Normal', 'cp_asymptomatic', 'exang_True'})",frozenset({'fbs_False'}),0.3956262425447316,0.7912524850894632,0.3320079522862823,0.8391959798994976,1.0605919042448424,1.0,0.01896770470615672,1.2981486083499012,0.09452804916482835,0.38837209302325587,0.22967217037568835,0.6293969849246231
141,"frozenset({'sex_Male', 'exang_True'})",frozenset({'fbs_False'}),0.536779324055666,0.7912524850894632,0.44930417495029823,0.8370370370370371,1.0578633910292203,1.0,0.02457620084661022,1.2809506596782947,0.11808272247331847,0.5113122171945701,0.21932980599647314,0.7024381165084683
298,"frozenset({'restecg_normal', 'cp_asymptomatic'})",frozenset({'oldpeak_Mild'}),0.43737574552683894,0.7952286282306164,0.3658051689860835,0.8363636363636364,1.0517272727272726,1.0,0.017991454849432265,1.2513806052573448,0.0874174220310341,0.42201834862385323,0.20088261253309805,0.6481818181818182
737,"frozenset({'restecg_normal', 'fbs_False', 'cp_asymptomatic'})",frozenset({'oldpeak_Mild'}),0.3856858846918489,0.7952286282306164,0.3220675944333996,0.8350515463917526,1.0500773195876287,1.0,0.015359137421988966,1.2414264413518885,0.07762994925885985,0.375,0.19447502752477225,0.6200257731958763
45,frozenset({'exang_True'}),frozenset({'fbs_False'}),0.5904572564612326,0.7912524850894632,0.49304174950298213,0.8350168350168351,1.055310221139367,1.0,0.025840977988925318,1.2652655495597849,0.12797525837770132,0.5548098434004475,0.20965207631874339,0.7290662064531412
370,"frozenset({'restecg_normal', 'fbs_False'})",frozenset({'oldpeak_Mild'}),0.4850894632206759,0.7952286282306164,0.40357852882703776,0.8319672131147541,1.0461987704918032,1.0,0.01782150042093361,1.2186393832129172,0.08575993305057329,0.4603174603174603,0.17941270093904155,0.669733606557377
65,frozenset({'restecg_normal'}),frozenset({'oldpeak_Mild'}),0.5546719681908548,0.7952286282306164,0.46123260437375746,0.8315412186379929,1.0456630824372761,1.0,0.0201415759913679,1.2155577175246397,0.09806034482758622,0.5190156599552572,0.17733235897971272,0.7057706093189964
